f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,diff,diff2,std,target
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2192,2192,2192,1,1,0.4140393356054125,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2192,2192,2192,2192,1,1,0.45773770821706344,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2192,2192,2192,2192,2192,1,1,0.4879500364742666,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2192,2192,2192,2192,2192,2192,1,1,0.50709255283711,0
2191,2191,2191,2191,2191,2191,2191,2191,2192,2192,2192,2192,2192,2192,2192,1,1,0.5163977794943222,0
2191,2191,2191,2191,2191,2191,2191,2192,2192,2192,2192,2192,2192,2192,2192,1,0,0.5163977794943222,0
2191,2191,2191,2191,2191,2191,2192,2192,2192,2192,2192,2192,2192,2192,2192,1,0,0.50709255283711,0
2191,2191,2191,2191,2191,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,1,0,0.4879500364742666,0
2191,2191,2191,2191,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,1,0,0.45773770821706344,0
2191,2191,2191,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,1,0,0.4140393356054125,0
2191,2191,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,1,0,0.3518657752744984,0
2191,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,1,0,0.2581988897471611,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,0,0,0.0,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2191,-1,-1,0.2581988897471611,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2191,2191,-1,-1,0.3518657752744984,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2191,2191,2191,-1,-1,0.4140393356054125,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2191,2191,2191,2191,-1,-1,0.45773770821706344,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2192,2191,2191,2191,2191,2191,-1,-1,0.4879500364742666,0
2192,2192,2192,2192,2192,2192,2192,2192,2192,2191,2191,2191,2191,2191,2191,-1,-1,0.50709255283711,0
2192,2192,2192,2192,2192,2192,2192,2192,2191,2191,2191,2191,2191,2191,2191,-1,-1,0.5163977794943222,0
2192,2192,2192,2192,2192,2192,2192,2191,2191,2191,2191,2191,2191,2191,2191,-1,0,0.5163977794943222,0
2192,2192,2192,2192,2192,2192,2191,2191,2191,2191,2191,2191,2191,2191,2191,-1,0,0.50709255283711,0
2192,2192,2192,2192,2192,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,-1,0,0.4879500364742666,0
2192,2192,2192,2192,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,-1,0,0.45773770821706344,0
2192,2192,2192,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,-1,0,0.4140393356054125,0
2192,2192,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,-1,0,0.3518657752744984,0
2192,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,-1,0,0.2581988897471611,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,0,0,0.0,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2190,-1,-1,0.2581988897471611,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2190,2190,-1,-1,0.3518657752744984,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2190,2190,2190,-1,-1,0.4140393356054125,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2190,2190,2190,2190,-1,-1,0.45773770821706344,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2191,2190,2190,2190,2190,2190,-1,-1,0.4879500364742666,0
2191,2191,2191,2191,2191,2191,2191,2191,2191,2190,2190,2190,2190,2190,2190,-1,-1,0.50709255283711,0
2191,2191,2191,2191,2191,2191,2191,2191,2190,2190,2190,2190,2190,2190,2189,-2,-2,0.6399404734221844,0
2191,2191,2191,2191,2191,2191,2191,2190,2190,2190,2190,2190,2190,2189,2189,-2,-1,0.7237468644557459,0
2191,2191,2191,2191,2191,2191,2190,2190,2190,2190,2190,2190,2189,2189,2189,-2,-1,0.7745966692414834,0
2191,2191,2191,2191,2191,2190,2190,2190,2190,2190,2190,2189,2189,2189,2188,-3,-2,0.9258200997725514,0
2191,2191,2191,2191,2190,2190,2190,2190,2190,2190,2189,2189,2189,2188,2188,-3,-2,1.01418510567422,0
2191,2191,2191,2190,2190,2190,2190,2190,2190,2189,2189,2189,2188,2188,2187,-4,-3,1.1872336794093274,0
2191,2191,2190,2190,2190,2190,2190,2190,2189,2189,2189,2188,2188,2187,2186,-5,-4,1.424279266355945,0
2191,2190,2190,2190,2190,2190,2190,2189,2189,2189,2188,2188,2187,2186,2185,-6,-4,1.6987390281365427,0
2190,2190,2190,2190,2190,2190,2189,2189,2189,2188,2188,2187,2186,2185,2183,-7,-6,2.1536237457121516,0
2190,2190,2190,2190,2190,2189,2189,2189,2188,2188,2187,2186,2185,2183,2180,-10,-9,2.971291205616075,0
2190,2190,2190,2190,2189,2189,2189,2188,2188,2187,2186,2185,2183,2180,2177,-13,-11,3.954503159449394,0
2190,2190,2190,2189,2189,2189,2188,2188,2187,2186,2185,2183,2180,2177,2173,-17,-15,5.193402408000806,0
2190,2190,2189,2189,2189,2188,2188,2187,2186,2185,2183,2180,2177,2173,2169,-21,-18,6.570496828355415,0
2190,2189,2189,2189,2188,2188,2187,2186,2185,2183,2180,2177,2173,2169,2165,-25,-21,8.00773435647122,0
2189,2189,2189,2188,2188,2187,2186,2185,2183,2180,2177,2173,2169,2165,2161,-28,-24,9.447599846370656,0
2189,2189,2188,2188,2187,2186,2185,2183,2180,2177,2173,2169,2165,2161,2156,-33,-27,11.056995200195344,0
2189,2188,2188,2187,2186,2185,2183,2180,2177,2173,2169,2165,2161,2156,2150,-39,-30,12.8296531519757,0
2188,2188,2187,2186,2185,2183,2180,2177,2173,2169,2165,2161,2156,2150,2144,-44,-33,14.654107176585585,0
2188,2187,2186,2185,2183,2180,2177,2173,2169,2165,2161,2156,2150,2144,2137,-51,-36,16.655329477377503,0
2187,2186,2185,2183,2180,2177,2173,2169,2165,2161,2156,2150,2144,2137,2130,-57,-39,18.64275679593501,0
2186,2185,2183,2180,2177,2173,2169,2165,2161,2156,2150,2144,2137,2130,2122,-64,-43,20.733685496932626,0
2185,2183,2180,2177,2173,2169,2165,2161,2156,2150,2144,2137,2130,2122,2113,-72,-48,22.946106631056377,0
2183,2180,2177,2173,2169,2165,2161,2156,2150,2144,2137,2130,2122,2113,2104,-79,-52,25.143777039449024,0
2180,2177,2173,2169,2165,2161,2156,2150,2144,2137,2130,2122,2113,2104,2093,-87,-57,27.566715610021618,0
2177,2173,2169,2165,2161,2156,2150,2144,2137,2130,2122,2113,2104,2093,2082,-95,-62,30.153891006918872,0
2173,2169,2165,2161,2156,2150,2144,2137,2130,2122,2113,2104,2093,2082,2070,-103,-67,32.90129538627983,0
2169,2165,2161,2156,2150,2144,2137,2130,2122,2113,2104,2093,2082,2070,2057,-112,-73,35.88845151829419,0
2165,2161,2156,2150,2144,2137,2130,2122,2113,2104,2093,2082,2070,2057,2043,-122,-79,39.08939693038193,0
2161,2156,2150,2144,2137,2130,2122,2113,2104,2093,2082,2070,2057,2043,2028,-133,-85,42.46511173052197,0
2156,2150,2144,2137,2130,2122,2113,2104,2093,2082,2070,2057,2043,2028,2012,-144,-92,45.96344303071839,0
2150,2144,2137,2130,2122,2113,2104,2093,2082,2070,2057,2043,2028,2012,1995,-155,-98,49.620944118770005,0
2144,2137,2130,2122,2113,2104,2093,2082,2070,2057,2043,2028,2012,1995,1977,-167,-105,53.472556379083706,0
2137,2130,2122,2113,2104,2093,2082,2070,2057,2043,2028,2012,1995,1977,1958,-179,-112,57.449107913004184,0
2130,2122,2113,2104,2093,2082,2070,2057,2043,2028,2012,1995,1977,1958,1938,-192,-119,61.573262595599616,0
2122,2113,2104,2093,2082,2070,2057,2043,2028,2012,1995,1977,1958,1938,1918,-204,-125,65.63644458030049,0
2113,2104,2093,2082,2070,2057,2043,2028,2012,1995,1977,1958,1938,1918,1896,-217,-132,69.80019102170614,0
2104,2093,2082,2070,2057,2043,2028,2012,1995,1977,1958,1938,1918,1896,1874,-230,-138,73.94882400301286,0
2093,2082,2070,2057,2043,2028,2012,1995,1977,1958,1938,1918,1896,1874,1850,-243,-145,78.13218347926862,0
2082,2070,2057,2043,2028,2012,1995,1977,1958,1938,1918,1896,1874,1850,1825,-257,-152,82.45535588599272,0
2070,2057,2043,2028,2012,1995,1977,1958,1938,1918,1896,1874,1850,1825,1800,-270,-158,86.69470242506995,0
2057,2043,2028,2012,1995,1977,1958,1938,1918,1896,1874,1850,1825,1800,1774,-283,-164,90.87013234490722,0
2043,2028,2012,1995,1977,1958,1938,1918,1896,1874,1850,1825,1800,1774,1747,-296,-171,95.0,0
2028,2012,1995,1977,1958,1938,1918,1896,1874,1850,1825,1800,1774,1747,1719,-309,-177,99.10153523389174,0
2012,1995,1977,1958,1938,1918,1896,1874,1850,1825,1800,1774,1747,1719,1690,-322,-184,103.19113103270806,0
1995,1977,1958,1938,1918,1896,1874,1850,1825,1800,1774,1747,1719,1690,1661,-334,-189,107.16400426226994,0
1977,1958,1938,1918,1896,1874,1850,1825,1800,1774,1747,1719,1690,1661,1631,-346,-194,111.05609907995662,0
1958,1938,1918,1896,1874,1850,1825,1800,1774,1747,1719,1690,1661,1631,1600,-358,-200,114.90148989874928,0
1938,1918,1896,1874,1850,1825,1800,1774,1747,1719,1690,1661,1631,1600,1569,-369,-205,118.61393959677196,0
1918,1896,1874,1850,1825,1800,1774,1747,1719,1690,1661,1631,1600,1569,1538,-380,-209,122.1269051125957,0
1896,1874,1850,1825,1800,1774,1747,1719,1690,1661,1631,1600,1569,1538,1506,-390,-213,125.39252654877687,0
1874,1850,1825,1800,1774,1747,1719,1690,1661,1631,1600,1569,1538,1506,1473,-401,-217,128.58082505346033,0
1850,1825,1800,1774,1747,1719,1690,1661,1631,1600,1569,1538,1506,1473,1441,-409,-220,131.40421099290032,0
1825,1800,1774,1747,1719,1690,1661,1631,1600,1569,1538,1506,1473,1441,1408,-417,-223,134.06814187817577,0
1800,1774,1747,1719,1690,1661,1631,1600,1569,1538,1506,1473,1441,1408,1375,-425,-225,136.5544719499285,0
1774,1747,1719,1690,1661,1631,1600,1569,1538,1506,1473,1441,1408,1375,1341,-433,-228,138.85597197233164,0
1747,1719,1690,1661,1631,1600,1569,1538,1506,1473,1441,1408,1375,1341,1308,-439,-230,140.8394222408728,0
1719,1690,1661,1631,1600,1569,1538,1506,1473,1441,1408,1375,1341,1308,1275,-444,-231,142.52100931174357,0
1690,1661,1631,1600,1569,1538,1506,1473,1441,1408,1375,1341,1308,1275,1242,-448,-231,143.93245770482898,0
1661,1631,1600,1569,1538,1506,1473,1441,1408,1375,1341,1308,1275,1242,1209,-452,-232,145.121066043231,0
1631,1600,1569,1538,1506,1473,1441,1408,1375,1341,1308,1275,1242,1209,1177,-454,-231,145.91298777010905,0
1600,1569,1538,1506,1473,1441,1408,1375,1341,1308,1275,1242,1209,1177,1144,-456,-231,146.49986185594008,0
1569,1538,1506,1473,1441,1408,1375,1341,1308,1275,1242,1209,1177,1144,1112,-457,-229,146.84841552722708,0
1538,1506,1473,1441,1408,1375,1341,1308,1275,1242,1209,1177,1144,1112,1081,-457,-227,146.83259012838235,0
1506,1473,1441,1408,1375,1341,1308,1275,1242,1209,1177,1144,1112,1081,1049,-457,-226,146.5627445677724,0
1473,1441,1408,1375,1341,1308,1275,1242,1209,1177,1144,1112,1081,1049,1019,-454,-223,145.92845605197874,0
1441,1408,1375,1341,1308,1275,1242,1209,1177,1144,1112,1081,1049,1019,989,-452,-220,145.08897106192987,0
1408,1375,1341,1308,1275,1242,1209,1177,1144,1112,1081,1049,1019,989,959,-449,-218,143.96140355764012,0
1375,1341,1308,1275,1242,1209,1177,1144,1112,1081,1049,1019,989,959,931,-444,-213,142.48649058770448,0
1341,1308,1275,1242,1209,1177,1144,1112,1081,1049,1019,989,959,931,903,-438,-209,140.74062600942136,0
1308,1275,1242,1209,1177,1144,1112,1081,1049,1019,989,959,931,903,876,-432,-205,138.82386922524046,0
1275,1242,1209,1177,1144,1112,1081,1049,1019,989,959,931,903,876,849,-426,-200,136.71381300609923,0
1242,1209,1177,1144,1112,1081,1049,1019,989,959,931,903,876,849,824,-418,-195,134.2888500140471,0
1209,1177,1144,1112,1081,1049,1019,989,959,931,903,876,849,824,799,-410,-190,131.671380265236,0
1177,1144,1112,1081,1049,1019,989,959,931,903,876,849,824,799,776,-401,-183,128.7738142562192,0
1144,1112,1081,1049,1019,989,959,931,903,876,849,824,799,776,753,-391,-178,125.61494451582696,0
1112,1081,1049,1019,989,959,931,903,876,849,824,799,776,753,731,-381,-172,122.36331538651996,0
1081,1049,1019,989,959,931,903,876,849,824,799,776,753,731,710,-371,-166,118.9522513247988,0
1049,1019,989,959,931,903,876,849,824,799,776,753,731,710,690,-359,-159,115.31212301525679,0
1019,989,959,931,903,876,849,824,799,776,753,731,710,690,672,-347,-152,111.54529295740086,0
989,959,931,903,876,849,824,799,776,753,731,710,690,672,654,-335,-145,107.59545042603312,0
959,931,903,876,849,824,799,776,753,731,710,690,672,654,637,-322,-139,103.54672283333649,0
931,903,876,849,824,799,776,753,731,710,690,672,654,637,622,-309,-131,99.40336297846552,0
903,876,849,824,799,776,753,731,710,690,672,654,637,622,607,-296,-124,95.12037486409373,0
876,849,824,799,776,753,731,710,690,672,654,637,622,607,593,-283,-117,90.80109082625657,0
849,824,799,776,753,731,710,690,672,654,637,622,607,593,580,-269,-110,86.4268476805674,0
824,799,776,753,731,710,690,672,654,637,622,607,593,580,569,-255,-103,82.026012134363,0
799,776,753,731,710,690,672,654,637,622,607,593,580,569,558,-241,-96,77.56545622891674,0
776,753,731,710,690,672,654,637,622,607,593,580,569,558,548,-228,-89,73.17265947905744,0
753,731,710,690,672,654,637,622,607,593,580,569,558,548,539,-214,-83,68.70211752472373,0
731,710,690,672,654,637,622,607,593,580,569,558,548,539,531,-200,-76,64.28226445769877,0
710,690,672,654,637,622,607,593,580,569,558,548,539,531,523,-187,-70,60.01095138151274,0
690,672,654,637,622,607,593,580,569,558,548,539,531,523,517,-173,-63,55.78871707057756,0
672,654,637,622,607,593,580,569,558,548,539,531,523,517,511,-161,-58,51.71322019423218,0
654,637,622,607,593,580,569,558,548,539,531,523,517,511,506,-148,-52,47.62302364353172,0
637,622,607,593,580,569,558,548,539,531,523,517,511,506,501,-136,-47,43.73110476319486,0
622,607,593,580,569,558,548,539,531,523,517,511,506,501,497,-125,-42,40.02177978479789,0
607,593,580,569,558,548,539,531,523,517,511,506,501,497,494,-113,-37,36.31699064520365,0
593,580,569,558,548,539,531,523,517,511,506,501,497,494,491,-102,-32,32.81738795792487,0
580,569,558,548,539,531,523,517,511,506,501,497,494,491,489,-91,-28,29.495278072454724,0
569,558,548,539,531,523,517,511,506,501,497,494,491,489,487,-82,-24,26.405627105924655,0
558,548,539,531,523,517,511,506,501,497,494,491,489,487,485,-73,-21,23.419161873498865,0
548,539,531,523,517,511,506,501,497,494,491,489,487,485,484,-64,-17,20.61853073145149,0
539,531,523,517,511,506,501,497,494,491,489,487,485,484,482,-57,-15,18.102354490376054,0
531,523,517,511,506,501,497,494,491,489,487,485,484,482,481,-50,-13,15.787879618781709,0
523,517,511,506,501,497,494,491,489,487,485,484,482,481,481,-42,-10,13.582902417938447,0
517,511,506,501,497,494,491,489,487,485,484,482,481,481,480,-37,-9,11.721774609674084,0
511,506,501,497,494,491,489,487,485,484,482,481,481,480,479,-32,-8,10.006188561275943,0
506,501,497,494,491,489,487,485,484,482,481,481,480,479,479,-27,-6,8.47236403732467,0
501,497,494,491,489,487,485,484,482,481,481,480,479,479,479,-22,-5,7.065678277689235,0
497,494,491,489,487,485,484,482,481,481,480,479,479,479,479,-18,-3,5.902380472156572,0
494,491,489,487,485,484,482,481,481,480,479,479,479,479,480,-14,-1,4.864839839775475,0
491,489,487,485,484,482,481,481,480,479,479,479,479,480,481,-10,0,3.888934240098375,0
489,487,485,484,482,481,481,480,479,479,479,479,480,481,482,-7,2,3.0906926331133207,0
487,485,484,482,481,481,480,479,479,479,479,480,481,482,482,-5,3,2.3844735867092943,0
485,484,482,481,481,480,479,479,479,479,480,481,482,482,483,-2,4,1.88477610139267,0
484,482,481,481,480,479,479,479,479,480,481,482,482,483,483,-1,4,1.647508942095828,0
482,481,481,480,479,479,479,479,480,481,482,482,483,483,484,2,5,1.647508942095828,0
481,481,480,479,479,479,479,480,481,482,482,483,483,484,484,3,4,1.8073922282301278,0
481,480,479,479,479,479,480,481,482,482,483,483,484,484,484,3,3,1.9518001458970664,0
480,479,479,479,479,480,481,482,482,483,483,484,484,484,483,3,1,1.995232412766087,0
479,479,479,479,480,481,482,482,483,483,484,484,484,483,483,4,1,1.9880595947760098,0
479,479,479,480,481,482,482,483,483,484,484,484,483,483,483,4,0,1.869555587629877,0
479,479,480,481,482,482,483,483,484,484,484,483,483,483,482,3,-1,1.6846647257229665,0
479,480,481,482,482,483,483,484,484,484,483,483,483,482,482,3,-2,1.4474937289114918,0
480,481,482,482,483,483,484,484,484,483,483,483,482,482,481,1,-3,1.1872336794093274,0
481,482,482,483,483,484,484,484,483,483,483,482,482,481,481,0,-3,1.0600988273786194,0
482,482,483,483,484,484,484,483,483,483,482,482,481,481,480,-2,-3,1.1872336794093274,0
482,483,483,484,484,484,483,483,483,482,482,481,481,480,479,-3,-4,1.486446705914413,0
483,483,484,484,484,483,483,483,482,482,481,481,480,479,478,-5,-5,1.8516401995451028,0
483,484,484,484,483,483,483,482,482,481,481,480,479,478,477,-6,-5,2.2296700588716196,0
484,484,484,483,483,483,482,482,481,481,480,479,478,477,477,-7,-5,2.4842360136324753,0
484,484,483,483,483,482,482,481,481,480,479,478,477,477,476,-8,-5,2.690370836538197,0
484,483,483,483,482,482,481,481,480,479,478,477,477,476,475,-9,-6,2.8900486072695997,0
483,483,483,482,482,481,481,480,479,478,477,477,476,475,474,-9,-6,3.0659419433511785,0
483,483,482,482,481,481,480,479,478,477,477,476,475,474,473,-10,-6,3.305118685283408,0
483,482,482,481,481,480,479,478,477,477,476,475,474,473,471,-12,-7,3.6344908597386527,0
482,482,481,481,480,479,478,477,477,476,475,474,473,471,470,-12,-7,3.8815804341359033,0
482,481,481,480,479,478,477,477,476,475,474,473,471,470,469,-13,-8,4.1438422474110395,0
481,481,480,479,478,477,477,476,475,474,473,471,470,469,467,-14,-9,4.443293501768383,0
481,480,479,478,477,477,476,475,474,473,471,470,469,467,466,-15,-9,4.723799923185328,0
480,479,478,477,477,476,475,474,473,471,470,469,467,466,465,-15,-9,4.882427187178037,0
479,478,477,477,476,475,474,473,471,470,469,467,466,465,464,-15,-9,5.020908663730482,0
478,477,477,476,475,474,473,471,470,469,467,466,465,464,462,-16,-9,5.257194616722424,0
477,477,476,475,474,473,471,470,469,467,466,465,464,462,461,-16,-9,5.453701233369604,0
477,476,475,474,473,471,470,469,467,466,465,464,462,461,460,-17,-9,5.6146068004633705,0
476,475,474,473,471,470,469,467,466,465,464,462,461,460,459,-17,-8,5.629852404391975,0
475,474,473,471,470,469,467,466,465,464,462,461,460,459,457,-18,-9,5.709640969448079,0
474,473,471,470,469,467,466,465,464,462,461,460,459,457,456,-18,-9,5.725465254540663,0
473,471,470,469,467,466,465,464,462,461,460,459,457,456,455,-18,-9,5.677860093212516,0
471,470,469,467,466,465,464,462,461,460,459,457,456,455,454,-17,-8,5.565197981332611,0
470,469,467,466,465,464,462,461,460,459,457,456,455,454,453,-17,-8,5.518799041199349,0
469,467,466,465,464,462,461,460,459,457,456,455,454,453,451,-18,-9,5.53516894395241,0
467,466,465,464,462,461,460,459,457,456,455,454,453,451,450,-17,-9,5.485912694824636,0
466,465,464,462,461,460,459,457,456,455,454,453,451,450,449,-17,-8,5.501514942874069,0
465,464,462,461,460,459,457,456,455,454,453,451,450,449,448,-17,-8,5.470265946351194,0
464,462,461,460,459,457,456,455,454,453,451,450,449,448,447,-17,-8,5.391351098441528,0
462,461,460,459,457,456,455,454,453,451,450,449,448,447,446,-16,-8,5.262626539593903,0
461,460,459,457,456,455,454,453,451,450,449,448,447,446,445,-16,-8,5.216274897810104,0
460,459,457,456,455,454,453,451,450,449,448,447,446,445,444,-16,-7,5.138093031466052,0
459,457,456,455,454,453,451,450,449,448,447,446,445,444,443,-16,-7,5.026595932305149,0
457,456,455,454,453,451,450,449,448,447,446,445,444,443,442,-15,-7,4.879500364742666,0
456,455,454,453,451,450,449,448,447,446,445,444,443,442,441,-15,-7,4.832430129073876,0
